item_id,timestamp,target_value
DHANUKA,2012-04-16,72.49663543701172
DHANUKA,2012-04-17,73.96382904052734
DHANUKA,2012-04-18,73.83438110351562
DHANUKA,2012-04-19,74.0069809
DHANUKA,2012-04-20,74.22274780273438
DHANUKA,2012-04-23,73.61862182617188
DHANUKA,2012-04-24,72.32402801513672
DHANUKA,2012-04-25,72.19457244873047
DHANUKA,2012-04-26,72.36716461
DHANUKA,2012-04-27,72.88500213623047
DHANUKA,2012-04-30,73.31652069091797
DHANUKA,2012-05-02,74.30904388427734
DHANUKA,2012-05-03,75.12895965576172
DHANUKA,2012-05-04,75.08580780029297
DHANUKA,2012-05-07,76.63928985595703
DHANUKA,2012-05-08,77.71813965
DHANUKA,2012-05-09,77.71813965
DHANUKA,2012-05-10,77.67496490478516
DHANUKA,2012-05-11,77.67496490478516
DHANUKA,2012-05-14,77.67496490478516
DHANUKA,2012-05-15,77.67496490478516
DHANUKA,2012-05-16,77.67496490478516
DHANUKA,2012-05-17,78.45172119140625
DHANUKA,2012-05-18,77.84756469726562
DHANUKA,2012-05-21,78.79695129394531
DHANUKA,2012-05-22,79.35792541503906
DHANUKA,2012-05-23,77.80440521240234
DHANUKA,2012-05-24,77.84756469726562
DHANUKA,2012-05-25,80.13467407226562
DHANUKA,2012-05-28,83.19853210449219
DHANUKA,2012-05-29,84.14789581298828
DHANUKA,2012-05-30,82.03340148925781
DHANUKA,2012-05-31,82.03340148925781
DHANUKA,2012-06-01,84.32049560546875
DHANUKA,2012-06-04,82.76699066
DHANUKA,2012-06-05,82.85328674316406
DHANUKA,2012-06-06,82.89644622802734
DHANUKA,2012-06-07,83.54376220703125
DHANUKA,2012-06-08,82.89644622802734
DHANUKA,2012-06-11,82.89644622802734
DHANUKA,2012-06-12,83.97528839111328
DHANUKA,2012-06-13,83.75951385498047
DHANUKA,2012-06-14,82.85328674316406
DHANUKA,2012-06-15,83.93212127685547
DHANUKA,2012-06-18,83.71636199951172
DHANUKA,2012-06-19,83.32799530029297
DHANUKA,2012-06-20,83.67320251464844
DHANUKA,2012-06-21,84.40680694580078
DHANUKA,2012-06-22,82.89644622802734
DHANUKA,2012-06-25,84.83833312988281
DHANUKA,2012-06-26,86.39182281
DHANUKA,2012-06-27,83.45744323730469
DHANUKA,2012-06-28,82.85328674316406
DHANUKA,2012-06-29,84.27733612060547
DHANUKA,2012-07-02,82.85328674316406
DHANUKA,2012-07-03,82.85328674316406
DHANUKA,2012-07-04,83.50058746
DHANUKA,2012-07-05,83.63005828857422
DHANUKA,2012-07-06,83.80265045166016
DHANUKA,2012-07-09,82.89644622802734
DHANUKA,2012-07-10,83.28482055664062
DHANUKA,2012-07-11,84.32049560546875
DHANUKA,2012-07-12,83.93212127685547
DHANUKA,2012-07-13,83.32799530029297
DHANUKA,2012-07-16,84.36364746
DHANUKA,2012-07-17,84.40680694580078
DHANUKA,2012-07-18,83.71636199951172
DHANUKA,2012-07-19,84.7951889
DHANUKA,2012-07-20,83.88896179199219
DHANUKA,2012-07-23,83.88896179199219
DHANUKA,2012-07-24,84.23419189453125
DHANUKA,2012-07-25,82.89644622802734
DHANUKA,2012-07-26,82.24917602539062
DHANUKA,2012-07-27,82.85328674316406
DHANUKA,2012-07-30,80.00521850585938
DHANUKA,2012-07-31,79.96206665039062
DHANUKA,2012-08-01,82.50808715820312
DHANUKA,2012-08-02,81.55870819091797
DHANUKA,2012-08-03,82.16285705566406
DHANUKA,2012-08-06,83.84146881103516
DHANUKA,2012-08-07,82.07450866699219
DHANUKA,2012-08-08,82.07450866699219
DHANUKA,2012-08-09,82.60457611083984
DHANUKA,2012-08-10,82.60457611083984
DHANUKA,2012-08-13,82.95799255371094
DHANUKA,2012-08-14,83.84146881103516
DHANUKA,2012-08-16,83.62058258
DHANUKA,2012-08-17,82.69293975830078
DHANUKA,2012-08-21,82.73711395263672
DHANUKA,2012-08-22,83.62058258
DHANUKA,2012-08-23,82.47206115722656
DHANUKA,2012-08-24,81.27937316894531
DHANUKA,2012-08-27,82.16285705566406
DHANUKA,2012-08-28,80.26339721679688
DHANUKA,2012-08-29,79.99834442138672
DHANUKA,2012-08-30,82.16285705566406
DHANUKA,2012-08-31,79.51243591308594
DHANUKA,2012-09-03,79.51243591308594
DHANUKA,2012-09-04,79.51243591308594
DHANUKA,2012-09-05,80.21921539
DHANUKA,2012-09-06,80.17504883
DHANUKA,2012-09-07,81.50025939941406
DHANUKA,2012-09-10,81.94199371
DHANUKA,2012-09-11,82.60457611083984
DHANUKA,2012-09-12,82.82546234
DHANUKA,2012-09-13,82.20702362060547
DHANUKA,2012-09-14,83.79728698730469
DHANUKA,2012-09-17,85.38752746582031
DHANUKA,2012-09-18,89.93740844726562
DHANUKA,2012-09-20,88.74471282958984
DHANUKA,2012-09-21,88.61219787597656
DHANUKA,2012-09-24,88.34715270996094
DHANUKA,2012-09-25,87.94960785
DHANUKA,2012-09-26,88.65636444091797
DHANUKA,2012-09-27,86.84526062011719
DHANUKA,2012-09-28,86.93360900878906
DHANUKA,2012-10-01,85.91761779785156
DHANUKA,2012-10-03,90.90923309326172
DHANUKA,2012-10-04,94.26641845703125
DHANUKA,2012-10-05,91.39512634277344
DHANUKA,2012-10-08,92.94119262695312
DHANUKA,2012-10-09,92.05771637
DHANUKA,2012-10-10,92.32276916503906
DHANUKA,2012-10-11,94.44311523
DHANUKA,2012-10-12,96.60761260986328
DHANUKA,2012-10-15,99.83229064941406
DHANUKA,2012-10-16,102.61522674560547
DHANUKA,2012-10-17,106.41414642333984
DHANUKA,2012-10-18,115.4697266
DHANUKA,2012-10-19,114.49791717529297
DHANUKA,2012-10-22,113.1727066040039
DHANUKA,2012-10-23,110.43394470214844
DHANUKA,2012-10-25,112.77515411376953
DHANUKA,2012-10-29,105.70735931396484
DHANUKA,2012-10-30,101.73174285888672
DHANUKA,2012-10-31,104.02877807617188
DHANUKA,2012-11-01,110.25724792480469
DHANUKA,2012-11-02,107.16509246826172
DHANUKA,2012-11-05,104.16128540039062
DHANUKA,2012-11-06,108.22527313232422
DHANUKA,2012-11-07,111.53827667236328
DHANUKA,2012-11-08,117.7667465209961
DHANUKA,2012-11-09,116.52989196777344
DHANUKA,2012-11-12,116.79493713378906
DHANUKA,2012-11-15,119.44535827636719
DHANUKA,2012-11-16,114.14451599121094
DHANUKA,2012-11-19,114.5420913696289
DHANUKA,2012-11-20,113.1727066040039
DHANUKA,2012-11-21,112.68679809570312
DHANUKA,2012-11-22,112.06836700439453
DHANUKA,2012-11-23,114.01200866699219
DHANUKA,2012-11-26,111.84750366210938
DHANUKA,2012-11-27,110.43394470214844
DHANUKA,2012-11-29,114.36540985107422
DHANUKA,2012-11-30,111.6707992553711
DHANUKA,2012-12-03,114.05618286132812
DHANUKA,2012-12-04,113.83531951904297
DHANUKA,2012-12-05,114.14451599121094
DHANUKA,2012-12-06,117.98762512207031
DHANUKA,2012-12-07,116.66241455078125
DHANUKA,2012-12-10,115.91146087646484
DHANUKA,2012-12-11,117.14834594726562
DHANUKA,2012-12-12,116.8391113
DHANUKA,2012-12-13,114.01200866699219
DHANUKA,2012-12-14,113.87947845458984
DHANUKA,2012-12-17,112.86349487304688
DHANUKA,2012-12-18,116.8391113
DHANUKA,2012-12-19,113.65863037109375
DHANUKA,2012-12-20,113.34941101074219
DHANUKA,2012-12-21,113.30523681640625
DHANUKA,2012-12-24,112.51010131835938
DHANUKA,2012-12-26,113.70279693603516
DHANUKA,2012-12-27,113.43773651123047
DHANUKA,2012-12-28,113.74695587158203
DHANUKA,2012-12-31,112.99600982666016
DHANUKA,2013-01-01,112.24508666992188
DHANUKA,2013-01-02,112.81930541992188
DHANUKA,2013-01-03,113.65863037109375
DHANUKA,2013-01-04,113.57026672363281
DHANUKA,2013-01-07,113.65863037109375
DHANUKA,2013-01-08,112.95184326171875
DHANUKA,2013-01-09,112.33340454101562
DHANUKA,2013-01-10,111.27322387695312
DHANUKA,2013-01-11,111.14073181152344
DHANUKA,2013-01-14,111.89167785644531
DHANUKA,2013-01-15,111.36160278320312
DHANUKA,2013-01-16,110.52230072021484
DHANUKA,2013-01-17,111.4499282836914
DHANUKA,2013-01-18,110.74315643310547
DHANUKA,2013-01-21,111.4941177368164
DHANUKA,2013-01-22,111.00819396972656
DHANUKA,2013-01-23,110.78733825683594
DHANUKA,2013-01-24,109.10873413085938
DHANUKA,2013-01-25,109.63883209228516
DHANUKA,2013-01-28,108.7553482055664
DHANUKA,2013-01-29,110.1247329711914
DHANUKA,2013-01-30,111.36160278320312
DHANUKA,2013-01-31,110.87566375732422
DHANUKA,2013-02-01,110.38976287841797
DHANUKA,2013-02-04,110.08058166503906
DHANUKA,2013-02-05,108.53448486328125
DHANUKA,2013-02-06,109.90387725830078
DHANUKA,2013-02-07,110.03638458251953
DHANUKA,2013-02-08,107.96023559570312
DHANUKA,2013-02-11,109.63883209228516
DHANUKA,2013-02-12,111.09654235839844
DHANUKA,2013-02-13,111.7591552734375
DHANUKA,2013-02-14,109.32960510253906
DHANUKA,2013-02-15,110.89466094970703
DHANUKA,2013-02-18,111.34181213378906
DHANUKA,2013-02-19,112.14669036865234
DHANUKA,2013-02-20,112.63854217529297
DHANUKA,2013-02-21,111.7442398071289
DHANUKA,2013-02-22,111.2970962524414
DHANUKA,2013-02-25,112.99628448486328
DHANUKA,2013-02-26,109.55318450927734
DHANUKA,2013-02-27,111.4312515258789
DHANUKA,2013-02-28,109.64260864257812
DHANUKA,2013-03-01,109.59791564941406
DHANUKA,2013-03-04,105.61821746826172
DHANUKA,2013-03-05,107.76455688476562
DHANUKA,2013-03-06,108.1222915649414
DHANUKA,2013-03-07,107.31739807128906
DHANUKA,2013-03-08,107.94343566894531
DHANUKA,2013-03-11,108.65885925292969
DHANUKA,2013-03-12,108.7035903930664
DHANUKA,2013-03-13,108.16700744628906
DHANUKA,2013-03-14,107.9881362915039
DHANUKA,2013-03-15,106.91497039794922
DHANUKA,2013-03-18,109.01660919189453
DHANUKA,2013-03-19,106.28894805908203
DHANUKA,2013-03-20,105.21577453613281
DHANUKA,2013-03-21,105.57349395751953
DHANUKA,2013-03-22,106.33365631103516
DHANUKA,2013-03-25,106.87024688720703
DHANUKA,2013-03-26,106.4677963256836
DHANUKA,2013-03-28,106.42308807373047
DHANUKA,2013-04-01,106.64666748046875
DHANUKA,2013-04-02,106.15480041503906
DHANUKA,2013-04-03,107.58568572998047
DHANUKA,2013-04-04,106.15480041503906
DHANUKA,2013-04-05,104.94746398925781
DHANUKA,2013-04-08,106.11007690429688
DHANUKA,2013-04-09,105.48405456542969
DHANUKA,2013-04-10,106.24424743652344
DHANUKA,2013-04-11,105.2604751586914
DHANUKA,2013-04-12,105.97593688964844
DHANUKA,2013-04-15,105.52877807617188
DHANUKA,2013-04-16,104.41088104248047
DHANUKA,2013-04-17,103.69542694091797
DHANUKA,2013-04-18,104.94746398925781
DHANUKA,2013-04-22,105.39462280273438
DHANUKA,2013-04-23,106.6913833618164
DHANUKA,2013-04-25,106.51250457763672
DHANUKA,2013-04-26,106.42308807373047
DHANUKA,2013-04-29,106.78080749511719
DHANUKA,2013-04-30,106.95967102050781
DHANUKA,2013-05-02,108.0328598022461
DHANUKA,2013-05-03,106.6019515991211
DHANUKA,2013-05-06,107.09383392333984
DHANUKA,2013-05-07,107.09383392333984
DHANUKA,2013-05-08,107.49626159667969
DHANUKA,2013-05-09,113.13043212890625
DHANUKA,2013-05-10,111.83367919921875
DHANUKA,2013-05-13,110.89466094970703
DHANUKA,2013-05-14,110.93936920166016
DHANUKA,2013-05-15,115.36619567871094
DHANUKA,2013-05-16,113.30928802490234
DHANUKA,2013-05-17,114.20359802246094
DHANUKA,2013-05-20,115.36619567871094
DHANUKA,2013-05-21,110.76051330566406
DHANUKA,2013-05-22,113.80117797851562
DHANUKA,2013-05-23,111.7889633178711
DHANUKA,2013-05-24,115.67922973632812
DHANUKA,2013-05-27,114.74020385742188
DHANUKA,2013-05-28,115.36619567871094
DHANUKA,2013-05-29,114.6507568359375
DHANUKA,2013-05-30,115.94751739501953
DHANUKA,2013-05-31,114.24832153320312
DHANUKA,2013-06-03,115.99222564697266
DHANUKA,2013-06-04,117.42312622070312
DHANUKA,2013-06-05,116.52882385253906
DHANUKA,2013-06-06,117.46784210205078
DHANUKA,2013-06-07,118.36215209960938
DHANUKA,2013-06-10,120.8215332
DHANUKA,2013-06-11,120.46380615234375
DHANUKA,2013-06-12,117.46784210205078
DHANUKA,2013-06-13,115.45564270019531
DHANUKA,2013-06-14,117.55725860595703
DHANUKA,2013-06-17,121.80524444580078
DHANUKA,2013-06-18,123.32560729980469
DHANUKA,2013-06-19,123.54916381835938
DHANUKA,2013-06-20,118.8540267944336
DHANUKA,2013-06-21,121.4475326538086
DHANUKA,2013-06-24,118.71985626220703
DHANUKA,2013-06-25,116.75240325927734
DHANUKA,2013-06-26,117.60198974609375
DHANUKA,2013-06-27,115.0979232788086
DHANUKA,2013-06-28,118.0044174194336
DHANUKA,2013-07-01,118.49628448486328
DHANUKA,2013-07-02,117.46784210205078
DHANUKA,2013-07-03,117.11011505126953
DHANUKA,2013-07-04,118.9434585571289
DHANUKA,2013-07-05,120.24019622802734
DHANUKA,2013-07-08,118.76458740234375
DHANUKA,2013-07-09,121.22393798828125
DHANUKA,2013-07-10,123.14672088623047
DHANUKA,2013-07-11,135.39878845214844
DHANUKA,2013-07-12,138.84190368652344
DHANUKA,2013-07-15,138.6630401611328
DHANUKA,2013-07-16,130.6142120361328
DHANUKA,2013-07-17,130.52479553222656
DHANUKA,2013-07-18,134.28089904785156
DHANUKA,2013-07-19,131.06138610839844
DHANUKA,2013-07-22,132.17926025390625
DHANUKA,2013-07-23,133.16299438476562
DHANUKA,2013-07-24,130.6142120361328
DHANUKA,2013-07-25,130.34591674804688
DHANUKA,2013-07-26,127.12639617919922
DHANUKA,2013-07-29,125.60609436035156
DHANUKA,2013-07-30,124.17517852783203
DHANUKA,2013-07-31,121.13451385498047
DHANUKA,2013-08-01,120.77679443359375
DHANUKA,2013-08-02,119.5694808959961
DHANUKA,2013-08-05,120.77679443359375
DHANUKA,2013-08-06,120.46073913574219
DHANUKA,2013-08-07,124.97577667236328
DHANUKA,2013-08-08,125.83362579345703
DHANUKA,2013-08-12,126.23997497558594
DHANUKA,2013-08-13,129.7616729736328
DHANUKA,2013-08-14,127.50418090820312
DHANUKA,2013-08-16,127.32357788085938
DHANUKA,2013-08-19,126.10448455810547
DHANUKA,2013-08-20,126.33025360107422
DHANUKA,2013-08-21,123.3503646850586
DHANUKA,2013-08-22,122.44738006591797
DHANUKA,2013-08-23,125.02091979980469
DHANUKA,2013-08-26,126.42057800292969
DHANUKA,2013-08-27,120.91224670410156
DHANUKA,2013-08-28,121.13800048828125
DHANUKA,2013-08-29,123.62126922607422
DHANUKA,2013-08-30,121.13800048828125
DHANUKA,2013-09-02,122.98915100097656
DHANUKA,2013-09-03,120.91224670410156
DHANUKA,2013-09-04,123.26004791259766
DHANUKA,2013-09-05,124.61457824707031
DHANUKA,2013-09-06,123.7115707397461
DHANUKA,2013-09-10,123.53096771240234
DHANUKA,2013-09-11,124.61457824707031
DHANUKA,2013-09-12,122.7634048461914
DHANUKA,2013-09-13,123.3503646850586
DHANUKA,2013-09-16,122.31189727783203
DHANUKA,2013-09-17,121.81524658203125
DHANUKA,2013-09-18,122.58281707763672
DHANUKA,2013-09-19,122.7182617
DHANUKA,2013-09-20,123.48580932617188
DHANUKA,2013-09-23,123.48580932617188
DHANUKA,2013-09-24,122.98915100097656
DHANUKA,2013-09-25,121.81524658203125
DHANUKA,2013-09-26,122.80856323242188
DHANUKA,2013-09-27,123.48580932617188
DHANUKA,2013-09-30,121.86040496826172
DHANUKA,2013-10-01,121.72496795654297
DHANUKA,2013-10-03,121.99588012695312
DHANUKA,2013-10-04,121.54438018798828
DHANUKA,2013-10-07,119.78350067138672
DHANUKA,2013-10-08,120.05438995361328
DHANUKA,2013-10-09,119.15138244628906
DHANUKA,2013-10-10,119.42228698730469
DHANUKA,2013-10-11,119.64803314208984
DHANUKA,2013-10-14,119.1965332
DHANUKA,2013-10-15,118.8353500366211
DHANUKA,2013-10-17,116.66812896728516
DHANUKA,2013-10-18,116.62297821044922
DHANUKA,2013-10-21,116.48753356933594
DHANUKA,2013-10-22,116.44236755371094
DHANUKA,2013-10-23,120.46073913574219
DHANUKA,2013-10-24,124.93061828613281
DHANUKA,2013-10-25,124.7500228881836
DHANUKA,2013-10-28,124.56939697265625
DHANUKA,2013-10-29,122.1313247680664
DHANUKA,2013-10-30,121.45404815673828
DHANUKA,2013-10-31,124.56939697265625
DHANUKA,2013-11-01,126.14967346191406
DHANUKA,2013-11-05,130.9355926513672
DHANUKA,2013-11-06,138.06930541992188
DHANUKA,2013-11-07,134.27671813964844
DHANUKA,2013-11-08,134.95394897460938
DHANUKA,2013-11-11,136.62452697753906
DHANUKA,2013-11-12,138.15963745117188
DHANUKA,2013-11-13,138.0241699
DHANUKA,2013-11-14,140.46226501464844
DHANUKA,2013-11-18,140.9589385986328
DHANUKA,2013-11-19,138.9723358154297
DHANUKA,2013-11-20,139.6495819091797
DHANUKA,2013-11-21,137.34695434570312
DHANUKA,2013-11-22,137.03086853027344
DHANUKA,2013-11-25,132.60617065429688
DHANUKA,2013-11-26,140.0559539794922
DHANUKA,2013-11-27,140.77833557128906
DHANUKA,2013-11-28,140.77833557128906
DHANUKA,2013-11-29,147.6411895751953
DHANUKA,2013-12-02,150.44044494628906
DHANUKA,2013-12-03,153.10435485839844
DHANUKA,2013-12-04,148.40875244140625
DHANUKA,2013-12-05,147.6411895751953
DHANUKA,2013-12-06,149.8986816
DHANUKA,2013-12-09,152.47222900390625
DHANUKA,2013-12-10,152.3367919921875
DHANUKA,2013-12-11,152.42709350585938
DHANUKA,2013-12-12,149.40200805664062
DHANUKA,2013-12-13,145.74484252929688
DHANUKA,2013-12-16,145.42880249023438
DHANUKA,2013-12-17,145.92544555664062
DHANUKA,2013-12-18,148.22813415527344
DHANUKA,2013-12-19,149.0859832763672
DHANUKA,2013-12-20,156.17454528808594
DHANUKA,2013-12-23,154.9555206298828
DHANUKA,2013-12-24,157.2581329345703
DHANUKA,2013-12-26,163.0825195
DHANUKA,2013-12-27,166.604248
DHANUKA,2013-12-30,173.91859436035156
DHANUKA,2013-12-31,184.25796508789062
DHANUKA,2014-01-01,182.54225158691406
DHANUKA,2014-01-02,174.0540313720703
DHANUKA,2014-01-03,178.43360900878906
DHANUKA,2014-01-06,176.35670471191406
DHANUKA,2014-01-07,173.6025391
DHANUKA,2014-01-08,171.02896118164062
DHANUKA,2014-01-09,169.08750915527344
DHANUKA,2014-01-10,171.11927795410156
DHANUKA,2014-01-13,169.8550567626953
DHANUKA,2014-01-14,169.6293182373047
DHANUKA,2014-01-15,173.64768981933594
DHANUKA,2014-01-16,174.32492065429688
DHANUKA,2014-01-17,168.50057983398438
DHANUKA,2014-01-20,169.0423583984375
DHANUKA,2014-01-21,176.67274475097656
DHANUKA,2014-01-22,179.33660888671875
DHANUKA,2014-01-23,177.84666442871094
DHANUKA,2014-01-24,168.5908660888672
DHANUKA,2014-01-27,162.76649475097656
DHANUKA,2014-01-28,164.03070068359375
DHANUKA,2014-01-29,170.21627807617188
DHANUKA,2014-01-30,169.9453887939453
DHANUKA,2014-01-31,171.25473022460938
DHANUKA,2014-02-03,172.9704132080078
