ticker,Date,OpenPrice,HighPrice,LowPrice,ClosePrice,Volumes,Dividends,Stock Splits
DHANUKA.NS,2011-07-27 00:00:00+05:30,90.9228689,98.77667032,89.2399138,96.14435577,252707,0,0
DHANUKA.NS,2011-07-28 00:00:00+05:30,95.66967757,97.09372012,92.43322023,94.59085846,125382,0,0
DHANUKA.NS,2011-07-29 00:00:00+05:30,93.20997082,96.31696853,90.70710917,91.35440063,80395,0,0
DHANUKA.NS,2011-08-01 00:00:00+05:30,90.62079724,96.57587952,90.62079724,94.9360733,102614,0,0
DHANUKA.NS,2011-08-02 00:00:00+05:30,96.66215635,96.70531174,92.47634108,95.06550598,71389,0,0
DHANUKA.NS,2011-08-03 00:00:00+05:30,88.89467164,97.87044562,88.89467164,95.10866547,97488,0,0
DHANUKA.NS,2011-08-04 00:00:00+05:30,93.6846539,98.21569415,93.6846539,94.84977722,72302,0,0
DHANUKA.NS,2011-08-05 00:00:00+05:30,89.80089597,94.84976756,88.89468538,90.87971497,151453,0,0
DHANUKA.NS,2011-08-08 00:00:00+05:30,88.89468596,90.44818796,85.96029695,89.28305817,64426,0,0
DHANUKA.NS,2011-08-09 00:00:00+05:30,84.75200876,89.58512262,84.75200876,86.65073395,76689,0,0
DHANUKA.NS,2011-08-10 00:00:00+05:30,86.73704494,94.93606908,86.73704494,92.64897156,184612,0,0
DHANUKA.NS,2011-08-11 00:00:00+05:30,91.69960432,94.02985045,89.75773034,90.40502167,72241,0,0
DHANUKA.NS,2011-08-12 00:00:00+05:30,87.25489219,94.54771365,87.25489219,89.15361786,66853,0,0
DHANUKA.NS,2011-08-16 00:00:00+05:30,90.40504942,90.62081326,86.47814488,86.86652374,65715,0,0
DHANUKA.NS,2011-08-17 00:00:00+05:30,86.99596852,88.80838316,86.30552171,86.60758972,40545,0,0
DHANUKA.NS,2011-08-18 00:00:00+05:30,86.00345952,87.16858283,84.579417,85.05410004,56146,0,0
DHANUKA.NS,2011-08-19 00:00:00+05:30,79.57369682,84.19104799,79.57369682,82.85330963,48193,0,0
DHANUKA.NS,2011-08-22 00:00:00+05:30,84.53624596,87.16856669,81.990236,85.14038849,65181,0,0
DHANUKA.NS,2011-08-23 00:00:00+05:30,86.04661059,87.16858511,84.70887883,86.52129364,41211,0,0
DHANUKA.NS,2011-08-24 00:00:00+05:30,82.85329016,87.98846541,82.85329016,86.65073395,43324,0,0
DHANUKA.NS,2011-08-25 00:00:00+05:30,85.65822338,86.30551474,84.83832362,85.3561554,34883,0,0
DHANUKA.NS,2011-08-26 00:00:00+05:30,86.13290451,86.26235751,83.11221156,84.53624725,36479,0,0
DHANUKA.NS,2011-08-29 00:00:00+05:30,87.42748692,91.05231581,86.47812101,88.20423126,64378,0,0
DHANUKA.NS,2011-08-30 00:00:00+05:30,88.89468016,91.09547342,88.03162501,90.10295868,42701,0,0
DHANUKA.NS,2011-09-02 00:00:00+05:30,86.30552173,90.53449361,86.30552173,88.85153198,37571,0,0
DHANUKA.NS,2011-09-05 00:00:00+05:30,88.85150687,89.32618974,87.77268815,88.46313477,35087,0,0
DHANUKA.NS,2011-09-06 00:00:00+05:30,86.34865801,88.89466771,86.34865801,88.07476807,40366,0,0
DHANUKA.NS,2011-09-07 00:00:00+05:30,88.89468787,89.49882389,88.07478804,88.76522827,50979,0,0
DHANUKA.NS,2011-09-08 00:00:00+05:30,91.4838624,91.4838624,87.68641773,88.42001343,36768,0,0
DHANUKA.NS,2011-09-09 00:00:00+05:30,87.47062997,88.89467215,87.47062997,87.68639374,48946,0,0
DHANUKA.NS,2011-09-12 00:00:00+05:30,84.57943013,87.98849637,84.57943013,85.39933014,53357,0,0
DHANUKA.NS,2011-09-13 00:00:00+05:30,87.16857238,87.90216796,86.30551721,86.823349,38802,0,0
DHANUKA.NS,2011-09-14 00:00:00+05:30,86.39184472,87.94534708,86.30554049,87.81588745,42866,0,0
DHANUKA.NS,2011-09-15 00:00:00+05:30,78.53803227,88.54947243,78.53803227,87.60011292,33813,0,0
DHANUKA.NS,2011-09-16 00:00:00+05:30,87.98848975,88.42001742,86.34868986,87.38435364,38382,0,0
DHANUKA.NS,2011-09-19 00:00:00+05:30,86.73703409,88.41998884,86.73703409,87.9453125,35820,0,0
DHANUKA.NS,2011-09-20 00:00:00+05:30,89.67145688,90.10298457,88.20425875,89.06731415,66621,0,0
DHANUKA.NS,2011-09-21 00:00:00+05:30,87.77271744,89.62828757,87.77271744,88.63577271,37533,0,0
DHANUKA.NS,2011-09-22 00:00:00+05:30,91.05232162,91.05232162,85.44246294,86.47812653,39798,0,0
DHANUKA.NS,2011-09-23 00:00:00+05:30,88.67890799,88.67890799,84.57939643,87.9453125,36373,0,0
DHANUKA.NS,2011-09-26 00:00:00+05:30,88.54945255,90.36186695,84.75200876,86.65073395,50491,0,0
DHANUKA.NS,2011-09-27 00:00:00+05:30,88.76523775,88.76523775,86.73705907,87.16858673,38365,0,0
DHANUKA.NS,2011-09-28 00:00:00+05:30,85.87400833,89.75775745,85.87400833,88.03164673,45405,0,0
DHANUKA.NS,2011-09-29 00:00:00+05:30,86.30550656,88.29053584,85.61505987,87.9453125,34106,0,0
DHANUKA.NS,2011-09-30 00:00:00+05:30,87.94531661,88.0316208,86.30551059,86.65073395,33748,0,0
DHANUKA.NS,2011-10-03 00:00:00+05:30,86.30551557,86.73704315,85.87398799,86.34867096,32352,0,0
DHANUKA.NS,2011-10-04 00:00:00+05:30,102.7035646,102.7035646,85.87398889,86.00344849,55630,0,0
DHANUKA.NS,2011-10-05 00:00:00+05:30,87.68641314,87.68641314,82.07655394,85.31301117,28417,0,0
DHANUKA.NS,2011-10-07 00:00:00+05:30,87.16856618,87.34117457,85.74452393,86.56443024,33360,0,0
DHANUKA.NS,2011-10-10 00:00:00+05:30,88.03162447,88.41999665,86.0034462,86.78019714,44382,0,0
DHANUKA.NS,2011-10-11 00:00:00+05:30,86.73705857,88.03164154,86.73705857,87.25489044,31929,0,0
DHANUKA.NS,2011-10-12 00:00:00+05:30,86.00346445,88.42001541,86.00346445,87.90218353,34341,0,0
DHANUKA.NS,2011-10-13 00:00:00+05:30,88.0316216,89.41250847,86.56443054,87.47063446,34262,0,0
DHANUKA.NS,2011-10-14 00:00:00+05:30,88.80838756,88.80838756,86.90966203,87.72956848,17788,0,0
DHANUKA.NS,2011-10-17 00:00:00+05:30,88.42001379,89.23992029,87.16858623,87.25489044,27613,0,0
DHANUKA.NS,2011-10-18 00:00:00+05:30,88.46314877,88.46314877,86.30551099,86.39181519,5382,0,0
DHANUKA.NS,2011-10-19 00:00:00+05:30,87.16856618,87.60009374,86.30551107,86.56443024,2727,0,0
DHANUKA.NS,2011-10-20 00:00:00+05:30,87.16858724,87.85903412,85.91715966,87.08228302,11185,0,0
DHANUKA.NS,2011-10-21 00:00:00+05:30,87.16856835,88.03162348,86.39181741,86.95280457,13242,0,0
DHANUKA.NS,2011-10-24 00:00:00+05:30,86.95280232,88.72206793,86.30551099,86.39181519,10368,0,0
DHANUKA.NS,2011-10-25 00:00:00+05:30,90.14611009,90.14611009,83.7163517,86.823349,8148,0,0
DHANUKA.NS,2011-10-28 00:00:00+05:30,93.9435687,93.9435687,87.21174127,88.42001343,4422,0,0
DHANUKA.NS,2011-10-31 00:00:00+05:30,88.89468547,91.39754686,86.56443907,87.29803467,8162,0,0
DHANUKA.NS,2011-11-01 00:00:00+05:30,87.42748968,89.62827637,86.90965132,87.34117889,40719,0,0
DHANUKA.NS,2011-11-02 00:00:00+05:30,85.09725217,88.03164154,85.09725217,87.25489044,14455,0,0
DHANUKA.NS,2011-11-03 00:00:00+05:30,86.43499308,88.24740796,86.39183767,87.55696106,18037,0,0
DHANUKA.NS,2011-11-04 00:00:00+05:30,87.90215128,88.2473746,86.82333252,87.42747498,22215,0,0
DHANUKA.NS,2011-11-08 00:00:00+05:30,96.01488375,99.25134051,88.89467889,93.94355011,281754,0,0
DHANUKA.NS,2011-11-09 00:00:00+05:30,94.93608039,98.3883015,87.25488712,91.69962311,93528,0,0
DHANUKA.NS,2011-11-11 00:00:00+05:30,88.4631608,94.63400699,88.4631608,91.09548187,35373,0,0
DHANUKA.NS,2011-11-14 00:00:00+05:30,91.61332422,91.61332422,86.56445188,89.15361786,15773,0,0
DHANUKA.NS,2011-11-15 00:00:00+05:30,88.89467404,90.36186505,87.6000914,88.50630188,19891,0,0
DHANUKA.NS,2011-11-16 00:00:00+05:30,88.03161669,90.05979478,87.16856162,87.9453125,15820,0,0
DHANUKA.NS,2011-11-17 00:00:00+05:30,87.38434628,91.48385882,85.52877612,86.04660797,63048,0,0
DHANUKA.NS,2011-11-18 00:00:00+05:30,85.70137103,90.18925476,85.52875606,87.68639374,21775,0,0
DHANUKA.NS,2011-11-21 00:00:00+05:30,87.16856465,88.89467484,86.13290117,87.98846436,12118,0,0
DHANUKA.NS,2011-11-22 00:00:00+05:30,86.47812855,88.89468575,86.47812855,88.37685394,13436,0,0
DHANUKA.NS,2011-11-23 00:00:00+05:30,92.77844,92.77844,84.19104284,85.57192993,11889,0,0
DHANUKA.NS,2011-11-24 00:00:00+05:30,86.3055056,86.3055056,82.85328538,84.44993591,22571,0,0
DHANUKA.NS,2011-11-25 00:00:00+05:30,84.57940115,88.85152133,83.80265023,87.47063446,5636,0,0
DHANUKA.NS,2011-11-28 00:00:00+05:30,86.30552314,87.29803797,85.70138711,86.17606354,9995,0,0
DHANUKA.NS,2011-11-29 00:00:00+05:30,85.78768151,86.13290488,85.44245814,85.61506653,1280,0,0
DHANUKA.NS,2011-11-30 00:00:00+05:30,85.48561712,87.94532304,85.44246173,85.74452972,13120,0,0
DHANUKA.NS,2011-12-01 00:00:00+05:30,86.52129871,89.54199243,85.57193914,86.21923065,10337,0,0
DHANUKA.NS,2011-12-02 00:00:00+05:30,87.5137903,89.75773229,85.87398426,88.72206879,5713,0,0
DHANUKA.NS,2011-12-05 00:00:00+05:30,87.38434194,89.5851354,84.70887204,85.09724426,29380,0,0
DHANUKA.NS,2011-12-07 00:00:00+05:30,86.26236119,86.30551658,83.71635108,84.66571045,16283,0,0
DHANUKA.NS,2011-12-08 00:00:00+05:30,87.08227843,87.08227843,83.32798931,83.97528076,10816,0,0
DHANUKA.NS,2011-12-09 00:00:00+05:30,82.37860069,85.01092119,82.37860069,83.80264282,20042,0,0
DHANUKA.NS,2011-12-12 00:00:00+05:30,84.5794149,85.48562555,81.21349809,82.07655334,7458,0,0
DHANUKA.NS,2011-12-13 00:00:00+05:30,81.34294859,84.14787786,81.34294859,83.67319489,2495,0,0
DHANUKA.NS,2011-12-14 00:00:00+05:30,83.71636182,83.71636182,82.07655548,82.63754272,987,0,0
DHANUKA.NS,2011-12-15 00:00:00+05:30,81.17035487,84.4068123,77.28660596,82.59439087,8780,0,0
DHANUKA.NS,2011-12-16 00:00:00+05:30,84.5362485,84.57940389,81.99023847,82.03339386,5430,0,0
DHANUKA.NS,2011-12-19 00:00:00+05:30,81.12719581,82.76700215,80.26414054,81.55872345,8707,0,0
DHANUKA.NS,2011-12-20 00:00:00+05:30,82.03338887,83.11220773,80.30727869,80.99771881,19965,0,0
DHANUKA.NS,2011-12-21 00:00:00+05:30,81.12719388,82.76700018,81.12719388,82.07655334,11463,0,0
DHANUKA.NS,2011-12-22 00:00:00+05:30,80.78196786,82.85330171,78.62432979,79.35792542,28760,0,0
DHANUKA.NS,2011-12-23 00:00:00+05:30,81.12720376,82.4649422,78.96956536,79.31478882,44288,0,0
DHANUKA.NS,2011-12-26 00:00:00+05:30,78.96954443,81.12718225,78.62432106,78.79693604,27913,0,0
DHANUKA.NS,2011-12-27 00:00:00+05:30,78.53801686,80.17782293,77.24343417,78.79693604,3658,0,0
DHANUKA.NS,2011-12-28 00:00:00+05:30,76.25093185,79.4010849,76.25093185,79.4010849,3683,0,0
DHANUKA.NS,2011-12-29 00:00:00+05:30,80.69566026,80.69566026,77.8475755,78.23595428,605,0,0
DHANUKA.NS,2011-12-30 00:00:00+05:30,80.95458196,80.95458196,77.6749695,79.87576294,4036,0,0
DHANUKA.NS,2012-01-02 00:00:00+05:30,77.89073612,79.4010828,77.89073612,79.01271057,6912,0,0
DHANUKA.NS,2012-01-03 00:00:00+05:30,80.13467675,80.13467675,77.67497066,78.36541748,6630,0,0
DHANUKA.NS,2012-01-04 00:00:00+05:30,78.53802678,79.40108202,77.76127575,77.84757996,4152,0,0
DHANUKA.NS,2012-01-05 00:00:00+05:30,79.40108179,80.26413702,75.17210981,76.76876068,4077,0,0
DHANUKA.NS,2012-01-06 00:00:00+05:30,79.57369749,79.57369749,75.1721167,75.9488678,4488,0,0
DHANUKA.NS,2012-01-09 00:00:00+05:30,78.23595664,78.53802465,75.99201439,77.45920563,3183,0,0
DHANUKA.NS,2012-01-10 00:00:00+05:30,78.40856555,80.09152718,76.8550701,77.37290192,13094,0,0
DHANUKA.NS,2012-01-11 00:00:00+05:30,76.46670629,77.67498515,74.65429128,75.04266357,18743,0,0
DHANUKA.NS,2012-01-12 00:00:00+05:30,76.25093584,76.81192311,75.9488678,75.9488678,5920,0,0
DHANUKA.NS,2012-01-13 00:00:00+05:30,75.94886814,76.07832776,74.2227575,74.61112976,19477,0,0
DHANUKA.NS,2012-01-16 00:00:00+05:30,75.08580353,76.59615016,75.08580353,76.38038635,4473,0,0
DHANUKA.NS,2012-01-17 00:00:00+05:30,76.38036977,77.6749523,75.08578723,76.81189728,47429,0,0
DHANUKA.NS,2012-01-18 00:00:00+05:30,78.9263916,79.27161498,75.51732635,75.51732635,9819,0,0
DHANUKA.NS,2012-01-19 00:00:00+05:30,75.94886116,78.10649926,75.73309735,75.77625275,9660,0,0
DHANUKA.NS,2012-01-20 00:00:00+05:30,76.89823443,78.1065133,69.04443165,71.89251709,224769,0,0
DHANUKA.NS,2012-01-23 00:00:00+05:30,72.58294143,76.68245366,71.71988623,75.56048584,25492,0,0
DHANUKA.NS,2012-01-24 00:00:00+05:30,76.81192113,77.15714456,75.51733819,76.46669769,29710,0,0
DHANUKA.NS,2012-01-25 00:00:00+05:30,76.38038402,78.45171779,75.94885643,77.15713501,24774,0,0
DHANUKA.NS,2012-01-27 00:00:00+05:30,78.45170724,78.88323478,74.39534446,76.68244171,24537,0,0
DHANUKA.NS,2012-01-30 00:00:00+05:30,78.88324279,80.69565731,75.21525837,75.51732635,50733,0,0
DHANUKA.NS,2012-01-31 00:00:00+05:30,78.02019767,78.02019767,75.34472766,75.90570831,11210,0,0
DHANUKA.NS,2012-02-01 00:00:00+05:30,78.27911068,78.36542147,74.65428116,74.91320038,14606,0,0
DHANUKA.NS,2012-02-02 00:00:00+05:30,75.08580637,75.73309781,72.97132365,73.10077667,79500,0,0
DHANUKA.NS,2012-02-03 00:00:00+05:30,73.79122925,74.2227569,72.58295049,73.79122925,12992,0,0
DHANUKA.NS,2012-02-06 00:00:00+05:30,74.2227483,76.81191393,73.31653769,74.13644409,58638,0,0
DHANUKA.NS,2012-02-07 00:00:00+05:30,74.69742938,75.64678877,74.22274639,74.65427399,8047,0,0
DHANUKA.NS,2012-02-08 00:00:00+05:30,75.04263667,76.76874684,75.04263667,75.17209625,14658,0,0
DHANUKA.NS,2012-02-09 00:00:00+05:30,74.22273616,74.87002747,72.92815355,74.35219574,11380,0,0
DHANUKA.NS,2012-02-10 00:00:00+05:30,74.30905584,74.30905584,72.75556034,73.01447296,7708,0,0
DHANUKA.NS,2012-02-13 00:00:00+05:30,72.62608955,73.57544886,72.49662997,72.88500214,7276,0,0
DHANUKA.NS,2012-02-14 00:00:00+05:30,73.10077717,74.99950267,72.49664113,73.01447296,7557,0,0
DHANUKA.NS,2012-02-15 00:00:00+05:30,74.87002925,76.59613943,74.48165709,74.99948883,16316,0,0
DHANUKA.NS,2012-02-16 00:00:00+05:30,77.41605503,77.41605503,74.22275317,75.90570831,7370,0,0
DHANUKA.NS,2012-02-17 00:00:00+05:30,75.38786462,76.38037934,73.35968637,75.12895203,9251,0,0
DHANUKA.NS,2012-02-21 00:00:00+05:30,74.22274567,75.51732845,72.7555545,73.83437347,19728,0,0
DHANUKA.NS,2012-02-22 00:00:00+05:30,73.92068361,74.22275163,72.49664113,73.01447296,13795,0,0
DHANUKA.NS,2012-02-23 00:00:00+05:30,72.79870562,73.96382884,70.77052719,73.05762482,16703,0,0
DHANUKA.NS,2012-02-24 00:00:00+05:30,73.100776,74.17959505,71.67674013,72.28087616,5944,0,0
DHANUKA.NS,2012-02-27 00:00:00+05:30,71.67673754,73.61861175,71.20205454,71.97880554,30168,0,0
DHANUKA.NS,2012-02-28 00:00:00+05:30,71.63358924,73.27339561,71.07260198,72.06511688,2965,0,0
DHANUKA.NS,2012-02-29 00:00:00+05:30,72.36717322,73.79121553,71.67673304,72.19456482,4167,0,0
DHANUKA.NS,2012-03-01 00:00:00+05:30,71.97879881,72.49663057,71.41781166,71.63357544,9841,0,0
DHANUKA.NS,2012-03-02 00:00:00+05:30,71.7198761,72.71239076,70.1663809,71.67672729,21251,0,0
DHANUKA.NS,2012-03-05 00:00:00+05:30,71.24520547,72.79870079,71.24520547,72.19456482,1455,0,0
DHANUKA.NS,2012-03-06 00:00:00+05:30,71.63357683,72.49663197,70.89998127,71.20204926,646,0,0
DHANUKA.NS,2012-03-07 00:00:00+05:30,71.63357465,71.63357465,69.95061981,70.81367493,2656,0,0
DHANUKA.NS,2012-03-09 00:00:00+05:30,71.63358861,73.23023957,69.95063344,71.24521637,11313,0,0
DHANUKA.NS,2012-03-12 00:00:00+05:30,71.63357774,72.84185627,70.33899501,70.85682678,36793,0,0
DHANUKA.NS,2012-03-13 00:00:00+05:30,71.28835476,72.4966333,70.4252996,72.10826111,25830,0,0
DHANUKA.NS,2012-03-14 00:00:00+05:30,72.15143127,72.15143127,70.85684815,71.28837585,4648,0,0
DHANUKA.NS,2012-03-15 00:00:00+05:30,71.33151024,71.46096983,70.0369275,70.77052307,5680,0,0
DHANUKA.NS,2012-03-16 00:00:00+05:30,70.77054392,71.59044393,70.77054392,71.28837585,6679,0,0
DHANUKA.NS,2012-03-19 00:00:00+05:30,70.42529969,71.59042284,70.42529969,70.77052307,5874,0,0
DHANUKA.NS,2012-03-20 00:00:00+05:30,71.63358187,71.63358187,70.89998627,70.89998627,3905,0,0
DHANUKA.NS,2012-03-21 00:00:00+05:30,70.85682102,73.18707369,70.77051682,71.67672729,11497,0,0
DHANUKA.NS,2012-03-22 00:00:00+05:30,74.22273755,74.22273755,69.9937663,70.0800705,7002,0,0
DHANUKA.NS,2012-03-23 00:00:00+05:30,70.46846313,71.97880983,69.90747589,70.51161194,4357,0,0
DHANUKA.NS,2012-03-26 00:00:00+05:30,70.08007459,71.54727228,70.08007459,70.12322998,6468,0,0
DHANUKA.NS,2012-03-27 00:00:00+05:30,69.26018001,72.45348162,69.13072041,70.72737122,18841,0,0
DHANUKA.NS,2012-03-28 00:00:00+05:30,69.38963477,72.10825979,69.0444114,71.20204926,24760,0,0
DHANUKA.NS,2012-03-29 00:00:00+05:30,69.56224947,71.2020557,69.56224947,70.46846008,10269,0,0
DHANUKA.NS,2012-03-30 00:00:00+05:30,74.74056889,74.74056889,70.42529347,71.67672729,3404,0,0
DHANUKA.NS,2012-04-02 00:00:00+05:30,71.63358473,72.36718037,70.42530608,72.28087616,3651,0,0
DHANUKA.NS,2012-04-03 00:00:00+05:30,71.28835109,73.31652929,71.28835109,73.1439209,8007,0,0
DHANUKA.NS,2012-04-04 00:00:00+05:30,72.49664715,72.88501941,72.49664715,72.53980255,1078,0,0
DHANUKA.NS,2012-04-09 00:00:00+05:30,71.46095765,73.27337185,70.68420682,72.15139771,6983,0,0
DHANUKA.NS,2012-04-10 00:00:00+05:30,71.33152378,73.70492592,71.33152378,72.53980255,240,0,0
DHANUKA.NS,2012-04-11 00:00:00+05:30,71.71988608,71.71988608,70.85683087,70.89998627,1188,0,0
DHANUKA.NS,2012-04-12 00:00:00+05:30,72.84185305,72.84185305,67.44775858,70.64105988,5162,0,0
DHANUKA.NS,2012-04-13 00:00:00+05:30,70.77051777,72.49662796,69.90746267,70.16638184,4762,0,0
DHANUKA.NS,2012-04-16 00:00:00+05:30,72.41032362,73.3596829,71.63357271,72.49662781,38123,0,0
DHANUKA.NS,2012-04-17 00:00:00+05:30,71.84932417,74.13642109,70.33897802,73.96380615,5413,0,0
DHANUKA.NS,2012-04-18 00:00:00+05:30,73.96382648,74.87003706,73.40284588,73.83437347,9640,0,0
DHANUKA.NS,2012-04-19 00:00:00+05:30,74.87002835,75.51731966,73.57544573,74.00697327,13130,0,0
DHANUKA.NS,2012-04-20 00:00:00+05:30,74.2227478,75.08580301,74.1364436,74.2227478,13897,0,0
DHANUKA.NS,2012-04-23 00:00:00+05:30,73.48916221,74.56798137,72.92817493,73.61862183,16420,0,0
DHANUKA.NS,2012-04-24 00:00:00+05:30,73.70489946,73.70489946,71.80617448,72.32401276,15589,0,0
DHANUKA.NS,2012-04-25 00:00:00+05:30,71.80618605,74.22274311,71.71988185,72.19456482,17697,0,0
DHANUKA.NS,2012-04-26 00:00:00+05:30,69.13071546,74.22274211,69.13071546,72.36717224,7457,0,0
DHANUKA.NS,2012-04-27 00:00:00+05:30,76.63929717,76.63929717,71.80618324,72.88500214,5830,0,0
DHANUKA.NS,2012-04-30 00:00:00+05:30,72.97132673,73.79122662,71.76304802,73.31654358,45043,0,0
DHANUKA.NS,2012-05-02 00:00:00+05:30,74.22273969,75.86254572,73.35968458,74.30904388,19752,0,0
DHANUKA.NS,2012-05-03 00:00:00+05:30,74.95633705,75.25840503,74.95633705,75.12895203,13868,0,0
DHANUKA.NS,2012-05-04 00:00:00+05:30,75.12894793,76.33721978,74.82687338,75.08579254,10311,0,0
DHANUKA.NS,2012-05-07 00:00:00+05:30,75.08578816,77.15712156,75.08578816,76.63928986,8515,0,0
DHANUKA.NS,2012-05-08 00:00:00+05:30,76.38038618,77.8475774,75.64679057,77.71812439,27846,0,0
DHANUKA.NS,2012-05-09 00:00:00+05:30,76.81191378,80.09152622,75.30156716,77.71812439,59937,0,0
DHANUKA.NS,2012-05-10 00:00:00+05:30,77.67494965,78.49484926,77.67494965,77.67494965,48734,0,0
DHANUKA.NS,2012-05-11 00:00:00+05:30,77.67494965,77.76125383,77.67494965,77.67494965,17415,0,0
DHANUKA.NS,2012-05-14 00:00:00+05:30,77.67494965,79.40105964,77.67494965,77.67494965,3158,0,0
DHANUKA.NS,2012-05-15 00:00:00+05:30,77.67494965,79.35790425,77.67494965,77.67494965,2583,0,0
DHANUKA.NS,2012-05-16 00:00:00+05:30,77.67494965,78.10647714,77.67494965,77.67494965,3783,0,0
DHANUKA.NS,2012-05-17 00:00:00+05:30,77.76126682,78.45171356,77.67496262,78.45171356,1825,0,0
DHANUKA.NS,2012-05-18 00:00:00+05:30,77.76127575,78.27910758,77.67497154,77.84757996,7327,0,0
DHANUKA.NS,2012-05-21 00:00:00+05:30,77.76126593,79.57368038,77.67496173,78.79693604,7626,0,0
DHANUKA.NS,2012-05-22 00:00:00+05:30,79.40108081,80.04837223,78.710634,79.35792542,2117,0,0
DHANUKA.NS,2012-05-23 00:00:00+05:30,79.31477471,80.00521492,77.6749685,77.8044281,2566,0,0
DHANUKA.NS,2012-05-24 00:00:00+05:30,78.62433099,80.09152885,77.67497154,77.84757996,7781,0,0
DHANUKA.NS,2012-05-25 00:00:00+05:30,77.93389468,81.12719659,77.93389468,80.1346817,10020,0,0
DHANUKA.NS,2012-05-28 00:00:00+05:30,81.94708294,83.67319322,80.26412805,83.19851685,12013,0,0
DHANUKA.NS,2012-05-29 00:00:00+05:30,82.85329026,84.96777264,82.29230313,84.14787292,1144,0,0
DHANUKA.NS,2012-05-30 00:00:00+05:30,81.99023847,84.10472093,80.73881115,82.03339386,1469,0,0
DHANUKA.NS,2012-05-31 00:00:00+05:30,82.16284686,82.85329361,81.99023847,82.03339386,2015,0,0
DHANUKA.NS,2012-06-01 00:00:00+05:30,81.99023422,85.44245461,81.12717912,84.32048035,54578,0,0
DHANUKA.NS,2012-06-04 00:00:00+05:30,71.28835447,84.57940517,71.28835447,82.76699066,3724,0,0
DHANUKA.NS,2012-06-05 00:00:00+05:30,84.57942025,84.66572446,82.85330963,82.85330963,16528,0,0
DHANUKA.NS,2012-06-06 00:00:00+05:30,83.28481839,83.54373756,81.99023573,82.89644623,22961,0,0
DHANUKA.NS,2012-06-07 00:00:00+05:30,82.85328501,86.04658607,82.85328501,83.54373169,2738,0,0
DHANUKA.NS,2012-06-08 00:00:00+05:30,83.06905462,84.14787351,82.85329084,82.89644623,3142,0,0
DHANUKA.NS,2012-06-11 00:00:00+05:30,82.89644623,84.06156931,82.85329084,82.89644623,9136,0,0
DHANUKA.NS,2012-06-12 00:00:00+05:30,82.85330627,84.96778906,82.85330627,83.97528076,24553,0,0
DHANUKA.NS,2012-06-13 00:00:00+05:30,83.71635846,85.01094132,83.71635846,83.75951385,1302,0,0
DHANUKA.NS,2012-06-14 00:00:00+05:30,83.71636494,83.71636494,82.85330963,82.85330963,6868,0,0
DHANUKA.NS,2012-06-15 00:00:00+05:30,82.85330224,84.5794127,82.85330224,83.93212128,3010,0,0
DHANUKA.NS,2012-06-18 00:00:00+05:30,83.02590001,85.2266932,82.9827512,83.71634674,7391,0,0
